date,_id,place_name,place_type,lat,lng,text
Tue Sep 29 19:40:48 +0000 2020,1311028171714826241,Bexley,city,51.4336,0.10348,"""Shaving gel."" in #Sidcup #UnitedKingdom https://t.co/qP5gk79ZET #zerowaste #free"
Tue Sep 29 19:40:25 +0000 2020,1311028074541191175,Ashford,city,51.1452,0.90016,"""Pret super fruit "" in #Ashford #UnitedKingdom https://t.co/HbD2Bzbf3k #foodwaste #free"
Tue Sep 29 19:40:24 +0000 2020,1311028072850784258,Paddington,city,51.525476,-0.198201,"""M&amp;S French Baguette "" in #London #UnitedKingdom https://t.co/tJlGj8BurH #foodwaste #free"
Tue Sep 29 19:40:24 +0000 2020,1311028072339177479,Glasgow,city,55.872,-4.26896,"""Tuna Melt Toastie"" in #Glasgow #UnitedKingdom https://t.co/eyV7iXUL77 #foodwaste #free"
Tue Sep 29 19:40:13 +0000 2020,1311028024490569734,Ashford,city,51.1452,0.90016,"""Pret super fruit "" in #Ashford #UnitedKingdom https://t.co/i4hlN4zZBc #foodwaste #free"
Tue Sep 29 19:40:13 +0000 2020,1311028024033320961,Edinburgh,city,55.9461,-3.19651,"""Bircher muesli bowl"" in #Edinburgh #UnitedKingdom https://t.co/aTxlBTtm7X #foodwaste #free"
Tue Sep 29 19:40:10 +0000 2020,1311028014151618565,Ashford,city,51.1452,0.90016,"""Pret super fruit "" in #Ashford #UnitedKingdom https://t.co/eKUjv6DKMW #foodwaste #free"
Tue Sep 29 19:40:10 +0000 2020,1311028014105456648,Camberwell,city,51.4955,-0.09768,"""Egg 🥚 pot "" in #London #UnitedKingdom https://t.co/EXMpl48T53 #foodwaste #free"
Tue Sep 29 19:40:00 +0000 2020,1311027971101257733,Camberwell,city,51.4955,-0.09768,"""Egg 🥚 pot "" in #London #UnitedKingdom https://t.co/EpBmtB18mI #foodwaste #free"
Tue Sep 29 19:39:57 +0000 2020,1311027956408627201,Camberwell,city,51.4955,-0.09768,"""Egg 🥚 pot "" in #London #UnitedKingdom https://t.co/DMFvsm9M0n #foodwaste #free"
Tue Sep 29 19:39:53 +0000 2020,1311027939551711233,Camberwell,city,51.4955,-0.09768,"""Egg 🥚 pot "" in #London #UnitedKingdom https://t.co/Z76WfC0S01 #foodwaste #free"
Tue Sep 29 19:39:52 +0000 2020,1311027938377248768,Bexley,city,51.4336,0.10348,"""#back2school Pencil case with goodies inside"" in #Sidcup #UnitedKingdom https://t.co/J0JyMIqS5L #zerowaste #free"
Tue Sep 29 19:39:44 +0000 2020,1311027901710708742,Camberwell,city,51.4955,-0.09768,"""Egg 🥚 pot "" in #London #UnitedKingdom https://t.co/0SFCLa2dfT #foodwaste #free"
Tue Sep 29 19:39:27 +0000 2020,1311027833293111297,Ashford,city,51.1452,0.90016,"""Pret croissant "" in #Ashford #UnitedKingdom https://t.co/N7bqU3mkvb #foodwaste #free"
Tue Sep 29 19:39:22 +0000 2020,1311027809071108096,Ashford,city,51.1452,0.90016,"""Pret croissant "" in #Ashford #UnitedKingdom https://t.co/faD4yDMs7w #foodwaste #free"
Tue Sep 29 19:39:21 +0000 2020,1311027807544381443,Ashford,city,51.1452,0.90016,"""Pret croissant "" in #Ashford #UnitedKingdom https://t.co/1rPdVOW4ha #foodwaste #free"
Tue Sep 29 19:39:17 +0000 2020,1311027789475336192,Bexley,city,51.4336,0.10348,"""#back2school mini pens"" in #Sidcup #UnitedKingdom https://t.co/5znsCPSqoq #zerowaste #free"
Tue Sep 29 19:39:14 +0000 2020,1311027778771353601,Manchester,city,53.512,-2.20868,"""Pret macaroni prosciutto cheese "" in #Manchester #UnitedKingdom https://t.co/66thROMYas #foodwaste #free"
Tue Sep 29 19:38:58 +0000 2020,1311027709947064321,Glasgow,city,55.872,-4.26896,"""Tuna Mayo Baguette "" in #Glasgow #UnitedKingdom https://t.co/maxjV2mjDc #foodwaste #free"
Tue Sep 29 19:38:57 +0000 2020,1311027706977452033,Bexley,city,51.4336,0.10348,"""#back2school Notebook"" in #Sidcup #UnitedKingdom https://t.co/K2Ho40GAZd #zerowaste #free"
Tue Sep 29 19:38:57 +0000 2020,1311027706960769024,Leeds,city,53.833,-1.56489,"""Pret fruit pot"" in #Leeds #UnitedKingdom https://t.co/dk5jcsAa44 #foodwaste #free"
Tue Sep 29 19:38:57 +0000 2020,1311027706713313281,Glasgow,city,55.872,-4.26896,"""Tuna Mayo Baguette "" in #Glasgow #UnitedKingdom https://t.co/ojy1aap1Ov #foodwaste #free"
Tue Sep 29 19:38:41 +0000 2020,1311027640325804038,Glasgow,city,55.872,-4.26896,"""Tuna Mayo Baguette "" in #Glasgow #UnitedKingdom https://t.co/QImwVkgp1A #foodwaste #free"
Tue Sep 29 19:38:30 +0000 2020,1311027591155986432,Glasgow,city,55.872,-4.26896,"""Tuna Mayo Baguette "" in #Glasgow #UnitedKingdom https://t.co/Uzft6eAtTH #foodwaste #free"
Tue Sep 29 19:38:29 +0000 2020,1311027589159452672,Leeds,city,53.833,-1.56489,"""Pret yoghurts "" in #Leeds #UnitedKingdom https://t.co/r44b9OUygD #foodwaste #free"
Tue Sep 29 19:38:25 +0000 2020,1311027572696920068,Glasgow,city,55.872,-4.26896,"""Tuna Mayo Baguette "" in #Glasgow #UnitedKingdom https://t.co/oHog9R00cN #foodwaste #free"
Tue Sep 29 19:38:25 +0000 2020,1311027571774107648,Manchester,city,53.512,-2.20868,"""Jambon beurre "" in #Manchester #UnitedKingdom https://t.co/MRtIVDf6Sk #foodwaste #free"
Tue Sep 29 19:38:19 +0000 2020,1311027544670507009,Manchester,city,53.512,-2.20868,"""Jambon beurre "" in #Manchester #UnitedKingdom https://t.co/qtl87Gt8at #foodwaste #free"
Tue Sep 29 19:38:19 +0000 2020,1311027544599257088,Glasgow,city,55.872,-4.26896,"""Tuna Mayo Baguette "" in #Glasgow #UnitedKingdom https://t.co/S2u5l6qEUG #foodwaste #free"
Tue Sep 29 19:38:18 +0000 2020,1311027541528981504,Manchester,city,53.512,-2.20868,"""Jambon beurre "" in #Manchester #UnitedKingdom https://t.co/7Lk9v4zfh3 #foodwaste #free"
Tue Sep 29 19:38:18 +0000 2020,1311027540681777160,Glasgow,city,55.872,-4.26896,"""Tuna Mayo Baguette "" in #Glasgow #UnitedKingdom https://t.co/4QSt416DH6 #foodwaste #free"
Tue Sep 29 19:38:09 +0000 2020,1311027505386713089,Bexley,city,51.4336,0.10348,"""Impulse hint of musk"" in #Sidcup #UnitedKingdom https://t.co/nVbrfL6u7Z #zerowaste #free"
Tue Sep 29 19:38:00 +0000 2020,1311027467755413515,Ashford,city,51.1452,0.90016,"""Prets swirls"" in #Ashford #UnitedKingdom https://t.co/oCGOB6yWjk #foodwaste #free"
Tue Sep 29 19:37:56 +0000 2020,1311027450516733952,Ashford,city,51.1452,0.90016,"""Prets swirls"" in #Ashford #UnitedKingdom https://t.co/c3UD4hfBaO #foodwaste #free"
Tue Sep 29 19:37:56 +0000 2020,1311027448235130881,Ashford,city,51.1452,0.90016,"""Prets swirls"" in #Ashford #UnitedKingdom https://t.co/wdTUA2nbvM #foodwaste #free"
Tue Sep 29 19:37:47 +0000 2020,1311027414525411329,Ashford,city,51.1452,0.90016,"""Prets swirls"" in #Ashford #UnitedKingdom https://t.co/OT5DSS5trA #foodwaste #free"
Tue Sep 29 19:37:45 +0000 2020,1311027405100847104,Leeds,city,53.833,-1.56489,"""Pret pastries "" in #Leeds #UnitedKingdom https://t.co/tBTLDiMglw #foodwaste #free"
Tue Sep 29 19:37:45 +0000 2020,1311027405088272384,Ashford,city,51.1452,0.90016,"""Prets swirls"" in #Ashford #UnitedKingdom https://t.co/7rBjudw6Zm #foodwaste #free"
Tue Sep 29 19:37:45 +0000 2020,1311027404471758850,Ashford,city,51.1452,0.90016,"""Prets swirls"" in #Ashford #UnitedKingdom https://t.co/zg2gg2NBj8 #foodwaste #free"
Tue Sep 29 19:37:45 +0000 2020,1311027404186497030,Bexley,city,51.4336,0.10348,"""Bath bomb"" in #Sidcup #UnitedKingdom https://t.co/jeF7bngKD0 #zerowaste #free"
Tue Sep 29 19:37:24 +0000 2020,1311027314986278917,Leeds,city,53.833,-1.56489,"""Pret salads! LATER TIME"" in #Leeds #UnitedKingdom https://t.co/U3Jx6vGNeC #foodwaste #free"
Tue Sep 29 19:37:04 +0000 2020,1311027232903757824,Ashford,city,51.1452,0.90016,"""Pret chocolate biscuit "" in #Ashford #UnitedKingdom https://t.co/TIcrRRC4Ks #foodwaste #free"
Tue Sep 29 19:37:03 +0000 2020,1311027226272464896,Ashford,city,51.1452,0.90016,"""Pret chocolate biscuit "" in #Ashford #UnitedKingdom https://t.co/trpyQfMg0l #foodwaste #free"
Tue Sep 29 19:37:02 +0000 2020,1311027221725937666,Ashford,city,51.1452,0.90016,"""Pret chocolate biscuit "" in #Ashford #UnitedKingdom https://t.co/ZBzwz43alm #foodwaste #free"
Tue Sep 29 19:36:57 +0000 2020,1311027203891757059,Ashford,city,51.1452,0.90016,"""Pret chocolate biscuit "" in #Ashford #UnitedKingdom https://t.co/ZdDOJaEGm9 #foodwaste #free"
Tue Sep 29 19:36:57 +0000 2020,1311027203631714304,Ashford,city,51.1452,0.90016,"""Pret chocolate biscuit "" in #Ashford #UnitedKingdom https://t.co/hWZJBoOxOb #foodwaste #free"
Tue Sep 29 19:36:57 +0000 2020,1311027203585564673,Leeds,city,53.833,-1.56489,"""Large Pret salad Bowl LATER TIME"" in #Leeds #UnitedKingdom https://t.co/0G3ZwSdFCq #foodwaste #free"
Tue Sep 29 19:36:56 +0000 2020,1311027197847756801,Bexley,city,51.4336,0.10348,"""Doll, horse and carriage."" in #Sidcup #UnitedKingdom https://t.co/cxRcOQct2x #zerowaste #free"
Tue Sep 29 19:36:55 +0000 2020,1311027195616296966,Ashford,city,51.1452,0.90016,"""Pret chocolate biscuit "" in #Ashford #UnitedKingdom https://t.co/iF41amgOeq #foodwaste #free"
Tue Sep 29 19:36:54 +0000 2020,1311027190549676034,Manchester,city,53.512,-2.20868,"""Pret chicken avocado basil"" in #Manchester #UnitedKingdom https://t.co/23hpukj50y #foodwaste #free"
Tue Sep 29 19:36:53 +0000 2020,1311027185080250368,Leeds,city,53.833,-1.56489,"""Pret toastie"" in #Leeds #UnitedKingdom https://t.co/VFgWhsmDdm #foodwaste #free"
Tue Sep 29 19:35:56 +0000 2020,1311026946998968321,Ashford,city,51.1452,0.90016,"""Pret Very Berry Croissant"" in #Ashford #UnitedKingdom https://t.co/f6jfxhWKGN #foodwaste #free"
Tue Sep 29 19:35:53 +0000 2020,1311026933577273353,Ashford,city,51.1452,0.90016,"""Pret Very Berry Croissant"" in #Ashford #UnitedKingdom https://t.co/7fpYag4lkG #foodwaste #free"
Tue Sep 29 19:35:48 +0000 2020,1311026911267753984,Ashford,city,51.1452,0.90016,"""Pret Very Berry Croissant"" in #Ashford #UnitedKingdom https://t.co/vDZSVaOgJ7 #foodwaste #free"
Tue Sep 29 19:35:44 +0000 2020,1311026897950846976,Glasgow,city,55.872,-4.26896,"""CrayFish and Avocado Salad"" in #Glasgow #UnitedKingdom https://t.co/D524MLUpir #foodwaste #free"
Tue Sep 29 19:35:44 +0000 2020,1311026895815933954,Manchester,city,53.512,-2.20868,"""Pret Swedish meatball wrap "" in #Manchester #UnitedKingdom https://t.co/JB1wIXi7xq #foodwaste #free"
Tue Sep 29 19:35:44 +0000 2020,1311026895232937990,Mersham,city,51.1197,0.93235,"""FILA Boots Size 5"" in #Ashford #UnitedKingdom https://t.co/lpygCWU93o #zerowaste #free"
Tue Sep 29 19:35:35 +0000 2020,1311026858377519107,Glasgow,city,55.872,-4.26896,"""CrayFish and Avocado Salad"" in #Glasgow #UnitedKingdom https://t.co/FyDcuZRP8l #foodwaste #free"
Tue Sep 29 19:35:35 +0000 2020,1311026857635123209,Manchester,city,53.512,-2.20868,"""Pret Swedish meatball wrap "" in #Manchester #UnitedKingdom https://t.co/nLgFrNJQUH #foodwaste #free"
Tue Sep 29 19:35:34 +0000 2020,1311026855760334848,Glasgow,city,55.872,-4.26896,"""CrayFish and Avocado Salad"" in #Glasgow #UnitedKingdom https://t.co/Ic27T0RLmv #foodwaste #free"
Tue Sep 29 19:35:27 +0000 2020,1311026824688865285,Glasgow,city,55.872,-4.26896,"""CrayFish and Avocado Salad"" in #Glasgow #UnitedKingdom https://t.co/emhrI8TzzR #foodwaste #free"
Tue Sep 29 19:35:01 +0000 2020,1311026716731731969,Paddington,city,51.525476,-0.198201,"""M&amp;S white tiger loaf "" in #London #UnitedKingdom https://t.co/lp1vfmzNOz #foodwaste #free"
Tue Sep 29 19:34:02 +0000 2020,1311026470437912577,Mersham,city,51.1197,0.93235,"""Cat Chunky Shoes Size 6"" in #Ashford #UnitedKingdom https://t.co/hP3DYVbYep #zerowaste #free"
Tue Sep 29 19:33:02 +0000 2020,1311026217244602370,Mersham,city,51.1197,0.93235,"""Kappa Shoes Size 6"" in #Ashford #UnitedKingdom https://t.co/cqQkMHwmi6 #zerowaste #free"
Tue Sep 29 19:31:46 +0000 2020,1311025896510435332,Washington,city,54.9077,-1.52783,"""Paint &amp; Wallpaper"" in #Washington #UnitedKingdom https://t.co/OJ9bReJnGq #zerowaste #free"
Tue Sep 29 19:31:22 +0000 2020,1311025796853764098,Gosport,city,50.795,-1.11755,"""Black cupboard"" in #Gosport #UnitedKingdom https://t.co/Qx2D9BfyoK #zerowaste #free"
Tue Sep 29 19:31:04 +0000 2020,1311025720450220036,East Ham,city,51.5027,0.04564,"""Multi Socket Extension box"" in #London #UnitedKingdom https://t.co/qmjiaCa9jY #zerowaste #free"
Tue Sep 29 19:30:26 +0000 2020,1311025564304764928,Swansea,city,51.6743,-3.93047,"""Mix of teabags in individual envelopes"" in #Swansea #UnitedKingdom https://t.co/Iy9fovnaDF #foodwaste #free"
Tue Sep 29 19:24:45 +0000 2020,1311024133690531842,Edinburgh,city,55.9461,-3.19651,"""Posh cheddar and pickle baguette "" in #Edinburgh #UnitedKingdom https://t.co/c7BFrhMfYr #foodwaste #free"
Tue Sep 29 19:24:39 +0000 2020,1311024109204185089,Edinburgh,city,55.9461,-3.19651,"""Posh cheddar and pickle baguette "" in #Edinburgh #UnitedKingdom https://t.co/zxEHzF1hYo #foodwaste #free"
Tue Sep 29 19:24:11 +0000 2020,1311023989012271104,Edinburgh,city,55.9461,-3.19651,"""Ham and Greve baguette "" in #Edinburgh #UnitedKingdom https://t.co/QLFlqosKIR #foodwaste #free"
Tue Sep 29 19:23:50 +0000 2020,1311023903775617025,Liverpool,city,53.425486,-2.930913,"""PRET Crayfish and avacado salad "" in #Liverpool #UnitedKingdom https://t.co/BBqHVUjURr #foodwaste #free"
Tue Sep 29 19:23:35 +0000 2020,1311023837190987776,Liverpool,city,53.425486,-2.930913,"""PRET Crayfish and avacado salad "" in #Liverpool #UnitedKingdom https://t.co/oXZfrJnAdY #foodwaste #free"
Tue Sep 29 19:23:35 +0000 2020,1311023837081939970,Edinburgh,city,55.9461,-3.19651,"""Posh cheddar and pickle baguette "" in #Edinburgh #UnitedKingdom https://t.co/UCM3SufFZV #foodwaste #free"
Tue Sep 29 19:23:34 +0000 2020,1311023835244834817,Liverpool,city,53.425486,-2.930913,"""PRET Crayfish and avacado salad "" in #Liverpool #UnitedKingdom https://t.co/kfaLYgkd8n #foodwaste #free"
Tue Sep 29 19:23:34 +0000 2020,1311023835068719105,Edinburgh,city,55.9461,-3.19651,"""Posh cheddar and pickle baguette "" in #Edinburgh #UnitedKingdom https://t.co/g44Iv6oSv8 #foodwaste #free"
Tue Sep 29 19:23:34 +0000 2020,1311023833462210562,Camberwell,city,51.500642,-0.046099,"""Tesco pre listing"" in #London #UnitedKingdom https://t.co/bFPqVnviNf #foodwaste #free"
Tue Sep 29 19:23:10 +0000 2020,1311023734195716097,Edinburgh,city,55.9461,-3.19651,"""Posh cheddar and pickle baguette "" in #Edinburgh #UnitedKingdom https://t.co/mNItVZoGac #foodwaste #free"
Tue Sep 29 19:22:51 +0000 2020,1311023654055092224,Edinburgh,city,55.9461,-3.19651,"""Ham and Greve baguette "" in #Edinburgh #UnitedKingdom https://t.co/aQvWoQ2x7s #foodwaste #free"
Tue Sep 29 19:22:28 +0000 2020,1311023559926599687,Edinburgh,city,55.9461,-3.19651,"""Ham and cheese sandwiches "" in #Edinburgh #UnitedKingdom https://t.co/6mvYI1d9po #foodwaste #free"
Tue Sep 29 19:22:24 +0000 2020,1311023543082246144,Manchester,city,53.4544,-2.26278,"""TESCO PRELISTING!"" in #Manchester #UnitedKingdom https://t.co/Dn7Dhxx3O7 #foodwaste #free"
Tue Sep 29 19:22:24 +0000 2020,1311023543044501505,Edinburgh,city,55.9461,-3.19651,"""Ham and cheese sandwiches "" in #Edinburgh #UnitedKingdom https://t.co/et7ewUH2YQ #foodwaste #free"
Tue Sep 29 19:22:19 +0000 2020,1311023521317953536,Edinburgh,city,55.9461,-3.19651,"""Ham and cheese sandwiches "" in #Edinburgh #UnitedKingdom https://t.co/CMTLdhpniN #foodwaste #free"
Tue Sep 29 19:22:09 +0000 2020,1311023478250844161,Liverpool,city,53.425486,-2.930913,"""PRET x2 Mango and Banana Sunshine bowl yoghurt"" in #Liverpool #UnitedKingdom https://t.co/lT7XsFVQZ7 #foodwaste #free"
Tue Sep 29 19:20:38 +0000 2020,1311023096011292673,Liverpool,city,53.425486,-2.930913,"""PRET Five Berry bowl yoghurt x2"" in #Liverpool #UnitedKingdom https://t.co/KvgXWma1NV #foodwaste #free"
Tue Sep 29 19:20:16 +0000 2020,1311023004856524801,Stockport,city,53.4201,-2.15746,"""Rotary washing line "" in #Stockport #UnitedKingdom https://t.co/er7jT3iFNv #zerowaste #free"
Tue Sep 29 19:20:16 +0000 2020,1311023002730061826,Cambridge,city,52.2046,0.13748,"""Pret Hot Food"" in #Cambridge #UnitedKingdom https://t.co/rmKaGu9ZVR #foodwaste #free"
Tue Sep 29 19:19:44 +0000 2020,1311022872077500416,Hillingdon,city,51.5909,-0.40194,"""Vanilla body butter"" in #Pinner #UnitedKingdom https://t.co/9BFLgyluPs #zerowaste #free"
Tue Sep 29 19:18:47 +0000 2020,1311022630225547271,Cambridge,city,52.2046,0.13748,"""Pret sandwiches "" in #Cambridge #UnitedKingdom https://t.co/dLC1Ai2E8n #foodwaste #free"
Tue Sep 29 19:18:21 +0000 2020,1311022521651802112,Manchester,city,53.5084,-2.19868,"""Tesco pre listing, "" in #Manchester #UnitedKingdom https://t.co/qXYQpqjdbd #foodwaste #free"
Tue Sep 29 19:18:01 +0000 2020,1311022438914887681,Paddington,city,51.5194,-0.17612,"""Small notebook "" in #London #UnitedKingdom https://t.co/D3hNPOlDpY #zerowaste #free"
Tue Sep 29 19:17:17 +0000 2020,1311022252226490371,Cambridge,city,52.2046,0.13748,"""Pret Baguettes "" in #Cambridge #UnitedKingdom https://t.co/ZHTEBxF8Dn #foodwaste #free"
Tue Sep 29 19:15:46 +0000 2020,1311021872969117700,Woking,city,51.3201,-0.61136,"""Pret Wrap Hoisin Duck Salad "" in #Woking #UnitedKingdom https://t.co/whGaGwFpaS #foodwaste #free"
Tue Sep 29 19:15:38 +0000 2020,1311021838869430272,York,city,53.9401,-1.12055,"""Guess who game. "" in #York #UnitedKingdom https://t.co/8u2PKnHdZX #zerowaste #free"
Tue Sep 29 19:15:23 +0000 2020,1311021775543767042,Poplar,city,51.529044,-0.016952,"""Assorted pastries 🥐🥨"" in #London #UnitedKingdom https://t.co/mJ5CsQs2kI #foodwaste #free"
Tue Sep 29 19:15:10 +0000 2020,1311021721525399553,Cambridge,city,52.2046,0.13748,"""Pret Salads"" in #Cambridge #UnitedKingdom https://t.co/Q4uxOHCJrF #foodwaste #free"
Tue Sep 29 19:14:29 +0000 2020,1311021547486875649,Oxford,city,51.7613,-1.23827,"""Baguettes- prosciutto x2"" in #Oxford #UnitedKingdom https://t.co/JBkWdhkMWH #foodwaste #free"
Tue Sep 29 19:11:57 +0000 2020,1311020911605284864,Wilby,city,52.2858,-0.72994,"""Heinz Vegetable Cup Soup Sachets"" in #Wellingborough #UnitedKingdom https://t.co/REjJOaBhmB #foodwaste #free"
Tue Sep 29 19:10:38 +0000 2020,1311020580775309319,Edinburgh,city,55.9461,-3.19651,"""Ham and Greve baguette "" in #Edinburgh #UnitedKingdom https://t.co/V4TfaqI06r #foodwaste #free"
Tue Sep 29 19:10:28 +0000 2020,1311020537267785736,Newbury,city,51.4065,-1.31092,"""Bag of pinecones (40ish)"" in #Newbury #UnitedKingdom https://t.co/W8FAUylEDp #zerowaste #free"
Tue Sep 29 19:10:28 +0000 2020,1311020536814858245,Wilby,city,52.2858,-0.72994,"""Heinz Mushroom Soup"" in #Wellingborough #UnitedKingdom https://t.co/ZoWBUE0St5 #foodwaste #free"
Tue Sep 29 19:10:20 +0000 2020,1311020503893762049,Edinburgh,city,55.9461,-3.19651,"""Avo olive and tomato baguette "" in #Edinburgh #UnitedKingdom https://t.co/VnCsLqt2yj #foodwaste #free"
Tue Sep 29 19:10:08 +0000 2020,1311020454799343616,Wilby,city,52.2858,-0.72994,"""Mandarin segments in juice "" in #Wellingborough #UnitedKingdom https://t.co/DZFIoLJZkO #foodwaste #free"
Tue Sep 29 19:10:01 +0000 2020,1311020423061164033,Edinburgh,city,55.9461,-3.19651,"""Posh cheddar and pickle baguette "" in #Edinburgh #UnitedKingdom https://t.co/JkzSah7e7A #foodwaste #free"
Tue Sep 29 19:09:45 +0000 2020,1311020356736561156,East Ham,city,51.513921,0.064912,"""Girls bundle of 4-5 good conditions  but to sm..."" in #London #UnitedKingdom https://t.co/98cKunAco1 #zerowaste #free"
Tue Sep 29 19:09:17 +0000 2020,1311020238692134915,Edinburgh,city,55.9461,-3.19651,"""Posh cheddar and pickle baguette "" in #Edinburgh #UnitedKingdom https://t.co/0xxcuMyceX #foodwaste #free"
Tue Sep 29 19:09:00 +0000 2020,1311020168106119168,Edinburgh,city,55.9461,-3.19651,"""Italian prosciutto baguette "" in #Edinburgh #UnitedKingdom https://t.co/6M48T3crcS #foodwaste #free"
Tue Sep 29 19:08:42 +0000 2020,1311020094139576326,Edinburgh,city,55.9461,-3.19651,"""Posh cheddar and pickle baguette "" in #Edinburgh #UnitedKingdom https://t.co/am7MIcEjTO #foodwaste #free"
Tue Sep 29 19:08:30 +0000 2020,1311020041266253831,Edinburgh,city,55.9461,-3.19651,"""Posh cheddar and pickle baguette "" in #Edinburgh #UnitedKingdom https://t.co/ZMGmCNbAmd #foodwaste #free"
Tue Sep 29 19:08:16 +0000 2020,1311019986228572160,Hounslow,city,51.4823,-0.3286,"""Sofa bed "" in #Isleworth #UnitedKingdom https://t.co/Z1dtBWG0sE #zerowaste #free"
Tue Sep 29 19:08:12 +0000 2020,1311019969363300353,Edinburgh,city,55.9461,-3.19651,"""Posh cheddar and pickle baguette "" in #Edinburgh #UnitedKingdom https://t.co/IcN17yDJVG #foodwaste #free"
Tue Sep 29 19:07:55 +0000 2020,1311019897284186113,Leeds,city,53.833,-1.56489,"""Pret baguettes "" in #Leeds #UnitedKingdom https://t.co/iqj4A1PIDe #foodwaste #free"
